ID,Location,Mode_of_delivery,Calls_to_customer_care,Rating_of_customer,Cost_of_food,Prior_purchases,Gender_of_customer,Discount_offered,Weight_of_food_in_gms,Reached_on_time
2843,Masab Tank,Bike,5,5.0,258.0,,F,40,1446,1
10766,Hitech City,Bike,5,,411.0,5.0,F,2,1558,1
4748,Hitech City,Bike,5,5.0,348.0,7.0,M,6,5139,0
6121,Gachibowli,Bike,4,2.0,213.0,3.0,F,3,4644,0
5451,Secunderabad,Bike,5,,402.0,3.0,F,9,4152,1
5496,Hitech City,Auto,2,2.0,337.5,7.0,M,9,4947,1
8624,Hitech City,Car,5,,358.5,5.0,F,6,1815,0
7008,Hitech City,Bike,3,,189.0,5.0,F,6,4372,1
1224,Hitech City,Car,3,,387.0,2.0,M,11,2791,1
6184,Khairtabad,Bike,5,3.0,273.0,,M,4,5579,0
10651,Gachibowli,Bike,4,,358.5,3.0,F,7,5297,1
1703,Masab Tank,Bike,5,2.0,282.0,3.0,F,50,3992,1
363,Secunderabad,Bike,3,5.0,304.5,2.0,M,61,3642,1
9722,Hitech City,Car,3,4.0,268.5,2.0,M,5,4882,1
330,Hitech City,Bike,4,5.0,364.5,,F,41,2782,1
2477,Masab Tank,Auto,3,4.0,364.5,3.0,F,60,2980,1
8120,Hitech City,Bike,4,,391.5,4.0,F,10,4632,0
1544,Hitech City,Bike,3,4.0,318.0,2.0,F,56,3976,1
7521,Secunderabad,Car,3,,306.0,2.0,M,1,4133,0
10702,Khairtabad,Auto,4,2.0,400.5,5.0,F,2,1876,0
5118,Hitech City,Bike,3,,405.0,3.0,F,7,4690,1
3418,Khairtabad,Car,5,,291.0,4.0,F,2,5396,0
378,Hitech City,Bike,5,,357.0,,F,21,2053,1
4615,Gachibowli,Bike,6,4.0,168.0,,F,9,4005,1
6934,Khairtabad,Bike,4,,241.5,2.0,F,5,5133,1
3676,Khairtabad,Car,4,,222.0,3.0,M,5,4913,0
133,Gachibowli,Auto,5,,370.5,3.0,M,17,3889,1
2018,Hitech City,Bike,3,1.0,346.5,2.0,F,12,2123,1
2673,Secunderabad,Bike,4,1.0,376.5,4.0,F,33,2906,1
3033,Secunderabad,Bike,3,,211.5,,M,9,1909,1
8405,Masab Tank,Bike,4,1.0,243.0,3.0,M,6,4343,1
4407,Secunderabad,Bike,3,3.0,403.5,3.0,M,5,4197,1
3276,Hitech City,Car,2,5.0,361.5,,F,4,5693,1
7278,Hitech City,Auto,3,5.0,310.5,4.0,M,10,4092,1
6353,Masab Tank,Bike,3,2.0,379.5,2.0,F,2,4567,0
4228,Khairtabad,Car,4,3.0,238.5,2.0,M,3,5731,1
511,Gachibowli,Bike,3,2.0,300.0,3.0,M,46,3642,1
2775,Secunderabad,Bike,3,,225.0,3.0,F,43,1831,1
6328,Khairtabad,Bike,5,,202.5,3.0,M,9,5173,0
5248,Khairtabad,Bike,3,1.0,240.0,3.0,F,4,5132,0
2133,Secunderabad,Bike,4,1.0,352.5,3.0,F,22,3695,1
1748,Hitech City,Bike,4,5.0,394.5,,M,62,2267,1
1882,Khairtabad,Bike,3,,297.0,2.0,F,49,3573,1
5890,Khairtabad,Auto,5,,222.0,2.0,M,4,4812,0
2746,Khairtabad,Auto,2,,238.5,3.0,M,47,1547,1
7432,Khairtabad,Bike,3,2.0,249.0,2.0,M,6,4765,0
3458,Hitech City,Bike,4,5.0,204.0,,F,1,4585,1
3706,Khairtabad,Auto,3,2.0,403.5,2.0,F,1,4978,0
8187,Secunderabad,Bike,4,2.0,234.0,4.0,F,2,5795,1
263,Masab Tank,Car,3,1.0,441.0,,F,52,1089,1
6358,Khairtabad,Bike,3,1.0,315.0,2.0,M,9,5932,0
4666,Khairtabad,Auto,3,4.0,276.0,4.0,M,2,4052,0
9536,Hitech City,Bike,2,2.0,234.0,3.0,F,5,4151,1
3393,Secunderabad,Bike,4,3.0,444.0,2.0,F,9,1523,1
5766,Hitech City,Auto,6,1.0,375.0,4.0,F,2,1783,1
3204,Hitech City,Bike,4,2.0,334.5,3.0,M,5,4282,0
3747,Secunderabad,Bike,2,2.0,270.0,,M,1,4407,0
1348,Khairtabad,Car,3,5.0,396.0,6.0,M,30,2751,1
10053,Secunderabad,Bike,4,3.0,156.0,5.0,F,6,4617,1
3594,Hitech City,Bike,5,2.0,418.5,8.0,M,5,4785,0
2806,Khairtabad,Bike,3,2.0,288.0,3.0,F,64,3233,1
8009,Masab Tank,Bike,6,,423.0,4.0,M,1,1857,1
1595,Masab Tank,Bike,3,2.0,222.0,4.0,F,38,1322,1
3205,Gachibowli,Bike,3,1.0,285.0,3.0,F,2,4312,0
6915,Secunderabad,Bike,5,,339.0,5.0,M,5,1659,0
7181,Masab Tank,Bike,7,5.0,417.0,,F,5,1126,1
7256,Hitech City,Car,4,1.0,228.0,2.0,M,2,5396,0
5748,Hitech City,Car,5,3.0,420.0,3.0,M,2,5273,0
8776,Khairtabad,Auto,4,,339.0,3.0,M,10,5305,0
9656,Hitech City,Bike,6,3.0,366.0,5.0,F,4,1121,1
5106,Hitech City,Bike,4,,223.5,6.0,M,5,5456,1
6600,Hitech City,Bike,7,3.0,465.0,,F,5,1563,0
8435,Masab Tank,Bike,3,,220.5,3.0,M,8,5272,1
2654,Hitech City,Bike,5,,337.5,3.0,M,59,2270,1
8975,Masab Tank,Bike,5,,304.5,2.0,F,2,4712,1
2195,Masab Tank,Auto,3,,201.0,3.0,F,20,1391,1
5664,Hitech City,Bike,4,2.0,399.0,2.0,F,8,5516,0
3018,Hitech City,Auto,4,1.0,352.5,2.0,M,64,2107,1
5166,Hitech City,Bike,5,5.0,256.5,3.0,M,8,4227,0
1921,Gachibowli,Auto,4,,348.0,2.0,F,21,3128,1
10854,Hitech City,Bike,5,3.0,208.5,,F,3,5261,0
2934,Hitech City,Bike,6,3.0,409.5,,F,32,2532,1
213,Secunderabad,Bike,2,5.0,190.5,,M,44,1341,1
8554,Khairtabad,Bike,5,4.0,348.0,5.0,M,10,1512,0
1105,Gachibowli,Auto,3,,282.0,4.0,F,49,3067,1
10923,Secunderabad,Bike,4,4.0,324.0,6.0,M,10,1255,0
8772,Hitech City,Auto,5,4.0,330.0,2.0,M,8,5073,0
5932,Khairtabad,Bike,2,5.0,283.5,5.0,M,3,5292,0
1820,Hitech City,Bike,2,3.0,253.5,,M,48,1279,1
5850,Hitech City,Bike,4,3.0,372.0,2.0,M,2,4701,1
1295,Masab Tank,Bike,4,3.0,285.0,,F,2,2125,1
8318,Hitech City,Bike,5,3.0,367.5,,F,10,1112,0
10642,Khairtabad,Bike,3,4.0,199.5,4.0,F,10,4571,0
2121,Secunderabad,Bike,5,,265.5,2.0,M,14,1735,1
5201,Masab Tank,Car,5,5.0,388.5,,F,5,4315,0
10415,Masab Tank,Auto,4,5.0,388.5,5.0,M,2,1066,1
4820,Hitech City,Bike,6,5.0,465.0,4.0,M,1,1105,1
1613,Masab Tank,Bike,3,5.0,271.5,3.0,M,22,3575,1
10649,Masab Tank,Bike,3,3.0,310.5,,F,7,4423,0
958,Khairtabad,Auto,3,1.0,397.5,4.0,M,50,2249,1
8331,Secunderabad,Car,6,5.0,462.0,4.0,M,8,1569,1
8157,Secunderabad,Bike,3,1.0,375.0,2.0,F,5,4232,0
265,Gachibowli,Car,5,3.0,406.5,5.0,M,9,1813,1
9025,Gachibowli,Car,4,2.0,379.5,5.0,F,3,4676,1
6249,Secunderabad,Bike,5,2.0,217.5,3.0,M,2,4836,0
5410,Khairtabad,Bike,5,5.0,279.0,4.0,F,9,5592,1
2668,Khairtabad,Bike,5,3.0,243.0,,M,38,1407,1
8232,Hitech City,Auto,4,2.0,384.0,4.0,F,7,5571,0
412,Khairtabad,Auto,3,4.0,300.0,2.0,M,14,3528,1
1920,Hitech City,Auto,3,3.0,241.5,,F,24,1920,1
7089,Secunderabad,Bike,4,1.0,321.0,5.0,M,9,5801,0
6013,Gachibowli,Car,6,,366.0,4.0,M,7,1795,0
5464,Khairtabad,Car,6,4.0,427.5,4.0,M,9,1180,0
7580,Hitech City,Bike,6,3.0,274.5,4.0,M,3,4842,0
9423,Secunderabad,Bike,2,1.0,271.5,5.0,M,3,1038,0
5222,Hitech City,Auto,6,5.0,384.0,5.0,M,10,1686,0
9509,Masab Tank,Bike,3,5.0,205.5,,M,3,5497,1
8865,Secunderabad,Bike,5,,381.0,6.0,M,1,1021,0
7675,Gachibowli,Auto,5,4.0,363.0,,F,2,1717,1
5172,Hitech City,Bike,3,3.0,205.5,3.0,M,1,5490,1
4852,Khairtabad,Bike,3,5.0,309.0,4.0,F,2,5829,1
6763,Gachibowli,Bike,2,1.0,415.5,6.0,M,10,4165,0
9524,Hitech City,Bike,3,3.0,333.0,4.0,F,6,5284,1
1716,Hitech City,Bike,3,3.0,412.5,3.0,F,61,2123,1
9696,Hitech City,Bike,6,3.0,367.5,4.0,M,3,1772,1
6994,Khairtabad,Auto,5,5.0,384.0,3.0,F,6,4145,1
535,Gachibowli,Car,3,,367.5,3.0,F,61,2188,1
5001,Secunderabad,Bike,5,,196.5,8.0,F,5,4149,1
8320,Khairtabad,Bike,7,3.0,429.0,4.0,M,2,1712,1
7239,Secunderabad,Car,3,,148.5,5.0,M,9,5470,0
5230,Khairtabad,Bike,4,2.0,402.0,6.0,M,2,4348,0
5813,Masab Tank,Bike,6,1.0,211.5,,F,9,5113,0
3857,Masab Tank,Bike,3,2.0,274.5,,M,9,4282,0
5486,Hitech City,Auto,4,5.0,169.5,3.0,F,10,4053,1
8534,Hitech City,Bike,5,4.0,406.5,2.0,F,6,4801,1
47,Masab Tank,Bike,3,4.0,253.5,4.0,F,32,1245,1
10413,Secunderabad,Auto,5,5.0,372.0,5.0,M,8,1881,1
272,Hitech City,Auto,5,1.0,273.0,2.0,F,23,2707,1
9331,Gachibowli,Auto,3,,231.0,3.0,F,8,5149,1
8686,Khairtabad,Bike,2,,153.0,4.0,F,6,5421,0
3886,Khairtabad,Bike,3,3.0,156.0,5.0,F,5,4643,0
8744,Hitech City,Car,4,,274.5,2.0,F,7,4572,1
9780,Hitech City,Bike,5,,376.5,2.0,F,3,4741,1
9078,Hitech City,Bike,3,2.0,370.5,2.0,M,1,4242,0
8348,Hitech City,Car,7,2.0,445.5,4.0,F,7,1383,1
6823,Gachibowli,Bike,5,2.0,399.0,5.0,F,1,1504,1
8053,Gachibowli,Bike,6,4.0,379.5,4.0,M,9,1488,0
2068,Khairtabad,Auto,2,4.0,337.5,10.0,M,46,2690,1
9624,Hitech City,Bike,6,3.0,456.0,4.0,M,3,1752,1
4578,Hitech City,Bike,4,,235.5,4.0,M,6,4175,0
7754,Hitech City,Bike,6,,426.0,4.0,F,7,1153,0
10957,Gachibowli,Auto,4,3.0,288.0,,M,7,4949,0
7689,Secunderabad,Auto,4,2.0,270.0,2.0,F,10,5666,1
10915,Gachibowli,Bike,4,1.0,391.5,4.0,F,6,4888,0
8186,Hitech City,Bike,3,3.0,375.0,2.0,F,4,4380,0
2721,Secunderabad,Car,4,3.0,315.0,3.0,M,3,2742,1
5704,Khairtabad,Bike,5,,372.0,2.0,M,4,5587,0
830,Hitech City,Auto,5,4.0,334.5,3.0,F,40,2074,1
5107,Gachibowli,Bike,6,1.0,217.5,3.0,F,1,4346,1
5207,Masab Tank,Auto,5,5.0,345.0,10.0,M,10,5619,1
9494,Hitech City,Bike,4,,361.5,4.0,F,10,4126,1
10311,Secunderabad,Bike,4,4.0,244.5,3.0,M,8,4921,1
5185,Gachibowli,Car,3,2.0,166.5,2.0,F,4,4245,1
9890,Hitech City,Bike,4,5.0,348.0,5.0,F,3,1817,0
5896,Khairtabad,Auto,4,5.0,385.5,3.0,M,5,4180,0
4539,Secunderabad,Bike,3,1.0,328.5,8.0,M,2,5334,0
9476,Hitech City,Bike,3,1.0,405.0,2.0,M,6,4966,0
6104,Hitech City,Bike,3,3.0,199.5,3.0,M,5,5937,0
10231,Gachibowli,Bike,4,,205.5,3.0,M,5,4854,1
2522,Hitech City,Bike,6,4.0,331.5,,M,42,2972,1
9416,Hitech City,Bike,4,4.0,412.5,5.0,M,5,1117,0
6399,Secunderabad,Bike,3,4.0,217.5,3.0,F,7,4079,1
6953,Masab Tank,Bike,5,3.0,202.5,3.0,M,4,5858,0
380,Hitech City,Bike,3,2.0,301.5,3.0,M,5,2040,1
4427,Masab Tank,Bike,5,,381.0,,F,4,5014,0
5494,Khairtabad,Auto,3,5.0,384.0,2.0,F,4,5368,1
244,Khairtabad,Bike,2,,204.0,,M,43,1958,1
6745,Gachibowli,Bike,3,5.0,252.0,3.0,M,7,4296,0
4740,Hitech City,Bike,3,5.0,349.5,3.0,F,7,5787,0
2203,Gachibowli,Auto,5,3.0,399.0,3.0,F,19,2508,1
9360,Hitech City,Bike,4,5.0,411.0,5.0,M,7,1225,0
7374,Hitech City,Car,5,4.0,396.0,3.0,M,9,5841,1
243,Secunderabad,Bike,2,2.0,202.5,3.0,M,58,1734,1
1101,Secunderabad,Auto,5,2.0,390.0,,M,23,3962,1
9014,Hitech City,Bike,3,,243.0,3.0,F,1,4432,0
10040,Hitech City,Bike,5,3.0,343.5,2.0,F,1,5294,1
8297,Masab Tank,Bike,3,2.0,322.5,4.0,M,2,4673,1
1058,Hitech City,Bike,4,,297.0,2.0,M,60,3368,1
9914,Hitech City,Bike,7,2.0,415.5,5.0,F,7,1260,1
6139,Gachibowli,Car,3,1.0,400.5,4.0,F,4,4914,1
6989,Masab Tank,Auto,4,5.0,199.5,3.0,F,8,5653,1
3931,Gachibowli,Bike,4,5.0,175.5,5.0,F,1,4378,0
3741,Secunderabad,Bike,5,2.0,361.5,3.0,F,10,4244,1
5427,Secunderabad,Bike,4,4.0,358.5,3.0,M,4,4756,0
9676,Khairtabad,Bike,7,2.0,415.5,5.0,F,1,1700,1
10582,Khairtabad,Bike,4,,228.0,4.0,F,3,4006,0
8290,Khairtabad,Bike,3,5.0,277.5,4.0,M,9,5704,0
4590,Hitech City,Bike,5,,159.0,5.0,F,4,4410,1
10857,Secunderabad,Bike,6,5.0,309.0,2.0,F,6,5646,1
8317,Gachibowli,Bike,6,5.0,394.5,4.0,M,10,1669,0
7269,Secunderabad,Auto,3,4.0,345.0,3.0,F,7,5891,0
30,Hitech City,Bike,5,4.0,274.5,2.0,F,36,3819,1
6667,Gachibowli,Bike,3,,337.5,,M,5,4304,1
3591,Secunderabad,Bike,3,,304.5,3.0,M,1,5543,0
4515,Secunderabad,Car,3,1.0,328.5,8.0,F,1,4122,1
10277,Masab Tank,Auto,4,3.0,264.0,5.0,M,2,5751,1
5460,Hitech City,Car,4,4.0,219.0,,F,10,5805,0
8471,Masab Tank,Car,3,5.0,202.5,2.0,M,7,5331,0
8067,Secunderabad,Car,3,1.0,384.0,,M,6,4814,1
3531,Secunderabad,Bike,4,2.0,205.5,3.0,F,6,5271,0
6724,Khairtabad,Auto,5,4.0,148.5,2.0,F,4,4259,0
7229,Masab Tank,Bike,3,5.0,402.0,2.0,F,4,5909,0
8397,Secunderabad,Bike,3,3.0,358.5,,F,2,5625,0
8523,Secunderabad,Bike,3,5.0,349.5,2.0,M,1,4913,0
66,Hitech City,Bike,3,2.0,303.0,3.0,M,49,2881,1
10441,Gachibowli,Bike,4,,280.5,3.0,M,6,4567,0
4975,Gachibowli,Bike,5,4.0,196.5,8.0,M,7,4471,0
4039,Gachibowli,Bike,2,4.0,406.5,8.0,F,10,4183,0
4020,Hitech City,Bike,3,5.0,339.0,3.0,M,8,5203,1
5157,Secunderabad,Bike,5,4.0,271.5,5.0,M,2,5324,0
5349,Secunderabad,Auto,4,,394.5,4.0,M,9,4390,0
3834,Hitech City,Auto,4,,319.5,4.0,M,2,5857,1
1248,Hitech City,Auto,4,4.0,295.5,3.0,F,29,2915,1
7154,Hitech City,Bike,5,,385.5,5.0,M,9,1329,0
5255,Masab Tank,Bike,6,3.0,411.0,4.0,M,10,1174,0
6784,Khairtabad,Bike,5,2.0,373.5,3.0,M,9,5978,1
2147,Masab Tank,Bike,3,3.0,199.5,6.0,F,10,1686,1
7840,Khairtabad,Bike,3,4.0,409.5,2.0,F,5,5223,0
7133,Masab Tank,Auto,3,,399.0,7.0,M,5,4102,1
5181,Secunderabad,Car,4,4.0,222.0,,F,5,4892,0
5114,Hitech City,Bike,5,4.0,231.0,2.0,F,5,5528,0
3068,Hitech City,Bike,5,5.0,270.0,4.0,M,10,1200,1
10941,Secunderabad,Car,4,1.0,288.0,,M,3,1689,0
6795,Secunderabad,Bike,4,3.0,201.0,10.0,M,8,4337,0
1981,Gachibowli,Bike,3,2.0,235.5,2.0,M,29,1115,1
7535,Masab Tank,Auto,4,2.0,286.5,4.0,M,7,5507,1
8889,Secunderabad,Car,4,1.0,346.5,5.0,F,10,1144,0
152,Hitech City,Auto,5,3.0,147.0,5.0,M,44,1269,1
8418,Hitech City,Bike,3,1.0,303.0,2.0,M,7,4598,0
8801,Masab Tank,Bike,3,3.0,348.0,2.0,F,8,5544,1
2406,Hitech City,Bike,4,,223.5,3.0,F,54,1506,1
4378,Khairtabad,Car,2,2.0,237.0,3.0,F,1,4149,0
1641,Secunderabad,Auto,3,2.0,340.5,3.0,M,21,2351,1
7790,Hitech City,Car,3,,229.5,3.0,F,3,4829,0
1493,Masab Tank,Car,5,1.0,157.5,,M,1,1101,1
2743,Gachibowli,Auto,3,3.0,267.0,3.0,M,12,1900,1
7434,Hitech City,Bike,4,4.0,216.0,3.0,F,7,5351,1
8479,Gachibowli,Car,3,4.0,390.0,5.0,M,2,4461,0
9515,Masab Tank,Bike,3,4.0,382.5,,F,10,5291,1
5573,Masab Tank,Bike,3,1.0,337.5,3.0,M,2,4284,0
6227,Masab Tank,Bike,4,4.0,340.5,5.0,M,8,1982,1
3040,Khairtabad,Bike,4,4.0,265.5,,M,23,1142,1
424,Khairtabad,Auto,4,,343.5,,M,45,3776,1
1235,Masab Tank,Auto,2,3.0,420.0,4.0,M,17,3555,1
10913,Masab Tank,Bike,4,,387.0,3.0,F,9,4977,1
5576,Hitech City,Bike,3,4.0,321.0,2.0,M,10,4794,0
10113,Secunderabad,Car,3,3.0,205.5,3.0,M,7,5794,1
1022,Hitech City,Bike,3,,339.0,2.0,M,18,2319,1
1273,Gachibowli,Bike,3,5.0,385.5,3.0,F,52,2170,1
639,Secunderabad,Bike,6,2.0,403.5,,M,38,3171,1
8932,Khairtabad,Bike,5,5.0,385.5,5.0,M,5,1657,0
1908,Hitech City,Car,4,5.0,357.0,2.0,F,1,2644,1
7148,Hitech City,Bike,6,4.0,418.5,4.0,M,9,1128,0
6764,Hitech City,Bike,4,2.0,316.5,2.0,F,9,5883,1
7598,Hitech City,Bike,5,4.0,301.5,3.0,F,5,5137,0
5367,Secunderabad,Bike,3,4.0,249.0,2.0,F,10,5258,0
3142,Khairtabad,Car,6,2.0,229.5,5.0,F,1,4597,1
7461,Secunderabad,Bike,7,2.0,433.5,4.0,M,5,1918,1
9061,Gachibowli,Bike,3,2.0,240.0,3.0,F,7,4468,0
2180,Hitech City,Car,6,,271.5,,F,6,3003,1
4564,Khairtabad,Bike,6,2.0,411.0,,M,8,1626,1
1611,Secunderabad,Bike,5,,388.5,,F,38,3720,1
5580,Hitech City,Bike,5,5.0,208.5,4.0,F,3,4433,1
5240,Hitech City,Bike,3,,364.5,3.0,F,2,5827,1
6631,Gachibowli,Bike,3,,217.5,3.0,F,8,4522,0
9871,Gachibowli,Auto,3,4.0,291.0,3.0,M,7,4565,0
2667,Secunderabad,Bike,3,2.0,207.0,3.0,M,49,1923,1
8502,Hitech City,Auto,6,1.0,370.5,6.0,F,6,4691,0
41,Masab Tank,Bike,5,,340.5,2.0,M,15,3798,1
1996,Khairtabad,Bike,4,,265.5,2.0,M,47,1536,1
8073,Secunderabad,Car,2,3.0,394.5,3.0,M,10,5997,0
8267,Masab Tank,Bike,6,4.0,394.5,,M,3,1276,0
1803,Secunderabad,Bike,3,5.0,373.5,2.0,F,26,2029,1
5614,Khairtabad,Auto,5,5.0,259.5,3.0,M,4,5265,1
10979,Masab Tank,Bike,4,1.0,379.5,5.0,F,2,1362,0
6380,Hitech City,Bike,5,,399.0,3.0,M,4,4969,1
6997,Gachibowli,Auto,3,2.0,429.0,6.0,F,5,5588,0
2489,Masab Tank,Bike,3,,403.5,,F,21,3716,1
9550,Khairtabad,Bike,5,3.0,175.5,4.0,F,3,5078,0
8295,Secunderabad,Bike,4,1.0,216.0,4.0,M,8,4970,0
1743,Secunderabad,Bike,4,4.0,288.0,3.0,F,25,2443,1
8147,Masab Tank,Bike,2,5.0,349.5,3.0,M,9,4751,1
3065,Masab Tank,Bike,2,5.0,246.0,4.0,M,2,1439,1
7633,Gachibowli,Bike,4,1.0,355.5,4.0,F,4,4697,1
4204,Khairtabad,Bike,4,5.0,258.0,,M,8,5900,1
3525,Secunderabad,Bike,3,,273.0,2.0,M,8,4883,0
2898,Hitech City,Bike,4,,240.0,2.0,F,65,1861,1
4931,Masab Tank,Auto,2,,396.0,,M,1,4518,0
1925,Masab Tank,Auto,3,3.0,328.5,2.0,F,41,3932,1
8047,Gachibowli,Bike,6,2.0,384.0,4.0,F,6,1507,0
4287,Secunderabad,Bike,3,5.0,255.0,7.0,F,7,4373,1
6782,Hitech City,Bike,5,,213.0,,M,1,4843,1
5478,Hitech City,Auto,4,4.0,297.0,6.0,M,9,5730,1
111,Secunderabad,Car,3,1.0,237.0,2.0,M,2,1284,1
5209,Gachibowli,Auto,4,,276.0,3.0,F,8,4667,0
4840,Khairtabad,Bike,4,3.0,232.5,3.0,F,1,4360,1
1473,Secunderabad,Bike,4,3.0,349.5,,F,45,2732,1
2373,Secunderabad,Bike,2,3.0,193.5,3.0,M,50,1111,1
731,Masab Tank,Bike,4,5.0,396.0,3.0,M,16,2245,1
8641,Gachibowli,Auto,4,5.0,412.5,5.0,F,8,1093,1
4018,Khairtabad,Bike,4,2.0,226.5,,M,8,4390,1
8681,Masab Tank,Bike,5,,205.5,2.0,M,9,4580,1
7597,Gachibowli,Bike,3,5.0,336.0,2.0,F,10,4380,1
3017,Masab Tank,Auto,5,5.0,292.5,3.0,M,55,2641,1
10403,Masab Tank,Car,3,5.0,249.0,,F,5,5206,0
8135,Masab Tank,Bike,4,,339.0,2.0,M,1,4532,0
8134,Khairtabad,Bike,5,5.0,318.0,5.0,F,6,4463,0
6194,Hitech City,Bike,4,4.0,199.5,4.0,F,10,5296,0
4062,Hitech City,Bike,3,5.0,231.0,2.0,M,6,4744,0
8827,Gachibowli,Bike,5,3.0,400.5,6.0,F,8,1421,1
1166,Hitech City,Bike,3,4.0,222.0,,F,50,1540,1
3508,Khairtabad,Bike,3,5.0,309.0,3.0,F,6,5618,0
7240,Khairtabad,Car,3,5.0,213.0,,F,2,4619,0
6979,Gachibowli,Car,4,2.0,403.5,2.0,F,2,4013,1
5530,Khairtabad,Bike,5,,355.5,5.0,F,4,1733,1
9238,Khairtabad,Bike,4,,369.0,2.0,F,2,4633,1
261,Secunderabad,Car,2,,238.5,3.0,F,49,1621,1
217,Gachibowli,Bike,4,3.0,277.5,3.0,M,3,3131,1
7049,Masab Tank,Bike,5,4.0,333.0,3.0,M,3,5555,0
2249,Masab Tank,Bike,5,1.0,283.5,3.0,M,13,3492,1
10968,Hitech City,Auto,5,4.0,331.5,6.0,M,5,1944,0
7471,Gachibowli,Bike,4,1.0,363.0,6.0,M,8,1419,1
6982,Khairtabad,Car,5,4.0,318.0,2.0,F,9,4925,0
4577,Masab Tank,Bike,4,,294.0,2.0,M,4,5852,0
10177,Gachibowli,Bike,6,,415.5,4.0,F,6,1433,0
3827,Masab Tank,Car,4,3.0,270.0,3.0,M,7,5718,0
6312,Hitech City,Auto,6,5.0,403.5,4.0,M,9,1826,0
5621,Masab Tank,Auto,4,2.0,300.0,,F,8,4222,0
4053,Secunderabad,Bike,3,5.0,258.0,10.0,F,1,4929,1
9730,Khairtabad,Auto,4,1.0,231.0,4.0,M,1,5480,0
7700,Hitech City,Bike,2,,223.5,4.0,F,7,5434,0
3267,Secunderabad,Car,3,1.0,324.0,4.0,F,4,4416,0
7877,Masab Tank,Bike,3,1.0,343.5,,M,7,5324,1
9813,Secunderabad,Bike,4,,379.5,3.0,F,5,5703,0
10003,Gachibowli,Auto,4,4.0,229.5,3.0,M,3,4422,1
7575,Secunderabad,Bike,3,5.0,405.0,3.0,M,5,4843,1
6396,Hitech City,Bike,3,5.0,277.5,3.0,M,5,4317,1
7541,Masab Tank,Auto,5,,301.5,3.0,F,10,5121,1
534,Hitech City,Car,3,,211.5,,F,39,1838,1
1217,Masab Tank,Car,3,,384.0,,F,62,2971,1
5739,Secunderabad,Car,3,,367.5,2.0,F,4,4719,1
10272,Hitech City,Auto,3,3.0,330.0,3.0,F,2,5065,1
8131,Gachibowli,Bike,5,4.0,264.0,3.0,M,10,5456,0
5382,Hitech City,Bike,6,3.0,376.5,5.0,M,8,4877,0
1511,Masab Tank,Auto,3,,367.5,4.0,M,20,2534,1
10650,Hitech City,Bike,4,5.0,391.5,10.0,M,7,5208,0
1205,Masab Tank,Bike,5,2.0,297.0,,M,65,1994,1
6853,Gachibowli,Auto,3,4.0,229.5,10.0,F,4,5456,1
9820,Khairtabad,Bike,3,5.0,163.5,4.0,F,4,4308,0
8682,Hitech City,Bike,3,3.0,288.0,3.0,M,4,5479,0
10960,Khairtabad,Auto,4,2.0,340.5,10.0,F,10,4619,0
6851,Masab Tank,Auto,3,3.0,270.0,7.0,F,4,5068,1
6838,Khairtabad,Car,3,3.0,375.0,6.0,M,9,5322,1
9408,Hitech City,Bike,7,3.0,366.0,,M,10,1629,0
6304,Khairtabad,Auto,6,5.0,451.5,4.0,F,3,1958,0
10451,Masab Tank,Bike,5,1.0,367.5,5.0,M,7,1038,0
6107,Masab Tank,Bike,4,2.0,369.0,3.0,M,5,5960,0
4323,Secunderabad,Bike,6,,277.5,3.0,F,8,4806,0
1025,Masab Tank,Bike,3,2.0,331.5,3.0,F,21,3686,1
4779,Secunderabad,Car,4,1.0,367.5,2.0,M,5,5324,1
7044,Hitech City,Bike,4,,202.5,3.0,F,3,4760,0
9124,Khairtabad,Bike,5,5.0,250.5,3.0,M,1,4314,0
7363,Gachibowli,Bike,4,,304.5,2.0,F,7,4185,0
1700,Hitech City,Bike,3,2.0,334.5,4.0,F,20,3955,1
9240,Hitech City,Bike,4,2.0,325.5,2.0,F,8,4907,1
5696,Hitech City,Bike,4,2.0,262.5,3.0,M,7,4874,1
7339,Gachibowli,Bike,2,,405.0,6.0,F,1,5675,0
94,Khairtabad,Bike,3,,328.5,3.0,F,17,3387,1
2919,Secunderabad,Bike,3,5.0,378.0,3.0,M,18,3701,1
6119,Masab Tank,Bike,2,,340.5,4.0,M,6,4104,1
9991,Gachibowli,Car,5,2.0,295.5,5.0,F,4,4196,1
6524,Hitech City,Bike,3,,391.5,8.0,M,10,4145,0
6024,Hitech City,Auto,5,5.0,357.0,5.0,M,2,1657,0
758,Hitech City,Bike,4,1.0,336.0,2.0,M,8,3638,1
1388,Hitech City,Bike,4,4.0,241.5,2.0,M,59,1941,1
4453,Gachibowli,Bike,5,2.0,259.5,4.0,M,4,5363,0
10337,Masab Tank,Bike,3,3.0,321.0,3.0,M,3,4056,1
8342,Hitech City,Car,6,4.0,427.5,,F,10,1422,0
1430,Hitech City,Bike,4,,357.0,3.0,M,9,1724,1
357,Secunderabad,Bike,3,4.0,297.0,2.0,M,25,2774,1
3819,Secunderabad,Car,4,3.0,370.5,10.0,M,10,5882,0
7453,Gachibowli,Bike,7,4.0,442.5,4.0,F,10,1217,1
4835,Masab Tank,Bike,3,3.0,229.5,3.0,M,5,4578,1
1313,Masab Tank,Bike,2,,208.5,,F,23,1283,1
