ID,Location,Mode_of_delivery,Calls_to_customer_care,Rating_of_customer,Cost_of_food,Prior_purchases,Gender_of_customer,Discount_offered,Weight_of_food_in_gms,Reached_on_time
10506,Hitech City,Bike,4,2.0,204.0,,F,3,4190,0
10510,Khairtabad,Bike,3,,370.5,2.0,M,2,4975,1
10513,Gachibowli,Bike,4,5.0,339.0,2.0,M,10,4706,1
10516,Khairtabad,Bike,2,,412.5,3.0,M,10,4183,1
10517,Masab Tank,Bike,3,4.0,231.0,2.0,F,2,4998,0
10528,Khairtabad,Car,5,,355.5,3.0,M,5,4285,1
10529,Masab Tank,Car,6,1.0,352.5,6.0,M,3,5591,0
10532,Hitech City,Car,5,4.0,354.0,4.0,M,6,4457,0
10536,Hitech City,Car,4,1.0,316.5,3.0,F,7,4083,1
10538,Hitech City,Car,4,4.0,270.0,4.0,F,7,5609,1
10542,Hitech City,Car,5,4.0,342.0,4.0,F,8,4831,1
10543,Gachibowli,Car,3,4.0,237.0,,M,8,4086,0
10551,Secunderabad,Auto,6,,247.5,4.0,F,10,5965,0
10556,Hitech City,Auto,3,5.0,285.0,,M,4,5069,0
10560,Hitech City,Auto,4,5.0,201.0,3.0,M,3,5000,1
10563,Secunderabad,Auto,3,5.0,285.0,5.0,F,7,4457,0
10567,Gachibowli,Bike,3,4.0,381.0,,M,2,5957,0
10568,Hitech City,Bike,3,5.0,349.5,4.0,F,9,4541,0
10571,Masab Tank,Bike,5,,393.0,2.0,M,4,5761,0
10583,Masab Tank,Bike,4,3.0,276.0,4.0,M,4,4030,1
10585,Gachibowli,Bike,5,5.0,280.5,3.0,F,5,4613,0
10587,Secunderabad,Bike,4,2.0,387.0,3.0,F,5,5393,1
10595,Masab Tank,Bike,3,2.0,274.5,,F,6,4313,1
10602,Hitech City,Bike,3,3.0,237.0,3.0,F,6,5261,1
10603,Gachibowli,Bike,5,2.0,264.0,4.0,M,1,5810,0
10605,Secunderabad,Bike,4,2.0,357.0,,F,3,5265,1
10617,Secunderabad,Bike,4,,379.5,3.0,F,7,5813,1
10625,Masab Tank,Bike,4,1.0,387.0,3.0,M,10,5916,0
10637,Masab Tank,Bike,5,,198.0,3.0,F,2,5552,0
10640,Hitech City,Bike,3,3.0,264.0,,F,1,4895,1
10643,Masab Tank,Bike,5,3.0,276.0,5.0,M,3,5219,1
10645,Gachibowli,Bike,2,2.0,355.5,5.0,F,6,4622,1
10652,Hitech City,Bike,3,,333.0,3.0,M,6,5819,0
10655,Masab Tank,Bike,5,1.0,376.5,4.0,M,1,5011,1
10663,Gachibowli,Car,5,2.0,382.5,6.0,M,6,1610,0
10670,Hitech City,Car,5,2.0,331.5,5.0,F,2,1855,0
10684,Khairtabad,Auto,3,,264.0,8.0,M,10,4376,1
10685,Masab Tank,Auto,3,5.0,253.5,3.0,F,4,5659,0
10686,Hitech City,Auto,3,5.0,199.5,,M,10,4151,0
10700,Hitech City,Auto,4,,382.5,6.0,F,9,1322,0
10708,Khairtabad,Bike,5,,393.0,,F,7,1774,0
10719,Secunderabad,Bike,5,,369.0,,F,4,1072,1
10721,Masab Tank,Bike,4,3.0,385.5,5.0,F,9,1080,0
10722,Hitech City,Bike,5,1.0,351.0,5.0,M,8,1837,0
10730,Hitech City,Bike,5,4.0,348.0,5.0,M,5,1861,0
10731,Secunderabad,Bike,4,1.0,379.5,5.0,F,1,1235,0
10733,Masab Tank,Bike,4,1.0,391.5,5.0,F,6,1129,0
10736,Hitech City,Bike,4,4.0,343.5,6.0,F,8,1175,0
10740,Hitech City,Bike,5,3.0,363.0,,F,9,1716,0
10746,Hitech City,Bike,5,1.0,385.5,,M,2,1258,1
10747,Gachibowli,Bike,4,4.0,378.0,,M,1,1539,1
10750,Khairtabad,Bike,3,1.0,303.0,,M,5,1556,1
10754,Hitech City,Bike,4,,367.5,5.0,M,8,1841,0
10760,Hitech City,Bike,4,,379.5,5.0,M,6,1367,1
10761,Secunderabad,Bike,4,5.0,327.0,,M,8,1574,1
10762,Khairtabad,Bike,5,1.0,330.0,,F,4,1156,1
10764,Hitech City,Bike,5,1.0,388.5,,F,7,1871,1
10770,Hitech City,Bike,4,,409.5,6.0,M,1,1826,0
10777,Gachibowli,Bike,5,2.0,339.0,6.0,F,5,1981,1
10785,Secunderabad,Bike,5,3.0,205.5,4.0,F,2,1034,0
10795,Gachibowli,Bike,5,5.0,336.0,5.0,F,7,1505,0
10800,Hitech City,Car,4,3.0,367.5,,M,2,1727,1
10813,Gachibowli,Car,3,,208.5,3.0,F,7,5199,1
10819,Gachibowli,Auto,4,1.0,202.5,4.0,F,5,5934,0
10821,Secunderabad,Auto,4,1.0,235.5,5.0,M,10,4871,0
10824,Hitech City,Auto,5,,304.5,2.0,M,10,4790,1
10826,Hitech City,Auto,4,4.0,387.0,3.0,M,8,5324,1
10829,Masab Tank,Auto,3,,288.0,3.0,F,4,4339,1
10830,Hitech City,Auto,4,4.0,298.5,4.0,M,1,4163,1
10831,Gachibowli,Auto,5,,213.0,4.0,M,5,5749,0
10832,Hitech City,Auto,5,,217.5,2.0,M,2,4753,0
10835,Masab Tank,Auto,2,4.0,171.0,5.0,M,3,4423,0
10838,Hitech City,Auto,3,4.0,318.0,2.0,M,7,4742,0
10840,Khairtabad,Auto,4,3.0,222.0,3.0,M,8,4240,1
10843,Gachibowli,Bike,5,5.0,376.5,2.0,F,5,5178,1
10849,Gachibowli,Bike,3,2.0,301.5,,M,10,5565,0
10860,Hitech City,Bike,3,1.0,187.5,3.0,M,9,5489,0
10861,Gachibowli,Bike,5,3.0,355.5,3.0,M,7,4208,1
10873,Gachibowli,Bike,3,4.0,265.5,,M,3,4240,1
10878,Hitech City,Bike,4,4.0,226.5,2.0,M,8,5724,0
10893,Secunderabad,Bike,4,,250.5,2.0,F,7,5800,0
10894,Khairtabad,Bike,4,2.0,316.5,3.0,M,4,5989,0
10898,Hitech City,Bike,4,3.0,363.0,,M,9,4876,0
10901,Masab Tank,Bike,5,5.0,294.0,4.0,M,8,4604,1
10906,Khairtabad,Bike,2,2.0,315.0,3.0,F,10,4324,1
10912,Khairtabad,Bike,4,,340.5,,M,7,4403,0
10914,Hitech City,Bike,3,,246.0,4.0,F,10,4560,1
10916,Hitech City,Bike,4,4.0,330.0,,F,7,4598,0
10929,Secunderabad,Bike,3,5.0,417.0,4.0,F,8,1785,0
10933,Gachibowli,Bike,4,2.0,391.5,5.0,F,8,1235,1
10936,Khairtabad,Car,4,2.0,343.5,6.0,F,5,1689,0
10937,Masab Tank,Car,5,3.0,385.5,5.0,M,8,1981,1
10939,Gachibowli,Car,4,2.0,382.5,5.0,M,2,1186,1
10940,Hitech City,Car,5,4.0,363.0,5.0,F,10,1365,0
10944,Hitech City,Car,5,3.0,391.5,5.0,M,10,1434,1
10945,Gachibowli,Car,5,4.0,354.0,5.0,F,4,1948,0
10946,Hitech City,Car,5,2.0,385.5,6.0,M,3,1379,1
10948,Khairtabad,Car,4,1.0,348.0,5.0,M,9,1145,0
10951,Gachibowli,Car,4,3.0,342.0,5.0,M,8,1753,1
10952,Hitech City,Car,5,2.0,366.0,6.0,M,1,1199,0
10958,Hitech City,Auto,4,3.0,343.5,,F,7,4829,0
10972,Khairtabad,Auto,5,5.0,331.5,5.0,M,8,1718,0
10973,Masab Tank,Auto,4,1.0,373.5,5.0,F,10,1762,1
10975,Gachibowli,Auto,5,2.0,328.5,5.0,F,9,1505,0
10977,Secunderabad,Auto,3,2.0,417.0,4.0,M,9,1631,0
10978,Khairtabad,Bike,5,4.0,348.0,5.0,F,4,1561,0
10983,Secunderabad,Bike,5,1.0,412.5,5.0,M,7,1623,1
10984,Khairtabad,Bike,4,,343.5,6.0,M,1,1235,1
10990,Khairtabad,Bike,5,1.0,327.0,5.0,F,9,1603,0
10996,Khairtabad,Bike,4,1.0,348.0,5.0,F,6,1247,0
10999,Gachibowli,Bike,2,5.0,232.5,5.0,F,6,1639,0
